MPAA,Plot
to_be_classified,The Byzantine Fire  a sacred ruby on loan from Turkey to the United States for exhibition  no sooner arrives in Los Angeles than it is stolen by Eastern religious extremists and hidden inside the safe of a local jewelry store. When professional burglar and jewel thief Gus Cardinale (Christopher Lambert) breaks into the store and inadvertently steals the Byzantine Fire  he finds himself being chased around Los Angeles by the LAPD  the entire Los Angeles criminal element (whom the police have been mercilessly harassing in order to find the thief)  two less-than-competent CIA agents  Turkish government agents and a not-too-tightly-wrapped female Armenian terrorist. Now Gus  with the help of his wacky sidekick (Christopher Lloyd) and his girlfriend (Kim Greist)  must figure out a way to not only return the Byzantine Fire without getting caught but also stay alive long enough to do so.
to_be_classified,"A meditative film dealing with Seon Buddhist views on life  Why Has Bodhi-Dharma Left for the East? follows the lives of three Buddhist monks: a child  an adult  and an old man.[5]This film is largely about two Zen koans. The koans are: What is my original face before my mother and father were conceived?  and (In death ) where does the master of my being go?The film's title  although not explained literally in the film  is a reference to Bodhidharma  a 6th-century Buddhist monk from India who transmitted Zen to China. The question  Why has Bodhi-Dharma left for the east  is echoed by the young boy's question  Why have we all left the world? The entire film can be seen as an answering of that question  so that the film itself becomes a koan.The three main protagonists are Haejin  an orphan boy  Kibong  a young monk  and Hyegok  a Zen master.Haejin injures a bird while bathing. Its mate does not leave the bird  but stays around  as if to see what becomes of its mate. Heijin takes the injured bird away to heal it  but it dies later in the film.The movie then cuts to a scene in which an ox breaks through a confining fence and escapes to the forest. The ox represents Kibong's need to escape  as well as his own blind passions. The ox  like the young man  escapes its confinement but isn't truly free. It seems free  but really is still subject to its own desires. The young man also escapes the confinement of the world  but is still plagued by his own blind passions. The ox can also be seen as representing the blind passions of the young boy  escaping the walls of his humanity and running amok.The abbot instructs a young monk (Kibong) to assist a Zen master living alone in the mountains. The young monk has renounced his life of hardship in search of peace and perfection.The Zen master is a recluse  living in a monastery on a high mountain  and has come to realise the vanity of knowledge. He also knows the secret of everlasting peace. Dogged by chilblains (inflammation of the hands and feet caused by exposure to cold and moisture)  he tries to lead others to the same realisation  a realisation which comes only with ardent devotion  not simply through knowledge or worship.The old Master mainly tries to communicate his Way through the use of koans - Zen riddles with no absolute answers. The first koan is: What is my original face before my father and mother were conceived? The second koan is  When the moon takes over in your heart (that is  in enlightenment or in death)  where does the master of my being go? He instructs the young monk to hold the koan between his teeth and to solve them. In solving the koans  the old Master tells the young monk that he will find an unshakeable peace.The young monk takes leave of the old monk and goes to town  where he buys medicine for the old man with alms from begging. He also visits his blind mother  who is having a hard time tending to herself. The young monk returns to the monastery  disillusioned and appalled at his own selfishness in renouncing his destiny  which was to serve his mother and family.He returns to the old monk and communicates his desire to go back to life  to embrace the filth of humanity and face the turmoil of day-to-day existence in the swarm of people. He is severely reprimanded by the monk  who  however  does not prevent him. The young monk leaves the monastery to return to his old life  but is caught in a flash flood and nearly drowned. He is found sitting on a rock in the middle of rapids by Haejin. The young monk is then rescued by his Master.When the young monk regains consciousness  he is informed by the boy that his Master had been in meditation for quite a while and is severely ill. Kibong realizes that the Master has traded his own life to save him. Deeply moved  he visits the old Master  who extracts a promise from Kibong to perform his last rites as the old man wishes. His wish is for his body to be burned on top of the hill so that he can return to his original place.News of a festivity on the approaching full-moon day reaches Kibong  who wishes to attend it with the boy. Hyegok  apparently feeling better  gives them leave  assuring Kibong that he would manage well by himself. The old man also asks them to bring enough kerosene for him.At the festival  Kibong and Heijin watch the enthralling dance  while it is made known that the dancer is none other than the old monk himself  in another form. In his monastery  he is slowly making preparations himself. On a bright full-moon night  Heijin and Kibong make their way back. On returning to the monastery  the boy smells burnt medicine; they quickly discover that the old man is dead.True to his promise  with the true meaning and meaninglessness of death  possession  desire  and vanity dawning on him every passing instant  Kibong places the dead body in a wooden chest and slowly starts a difficult trek up the hillside. He carries the chest on a firewood pack  presumably the same pack the young monk had used at the beginning of the film to haul firewood to the monastery. The meaning here is  in death  the body is no different from firewood. This idea was stated earlier by the old man when he told the little boy that the boy's extracted tooth is no different from a pebble in the road.By nightfall  the young monk reaches the burial ground. He tries to light the pyre  but there is a light drizzle and he can't get it started. He suddenly remembers his master's words about the kerosene. He goes back to the monastery and collects the kerosene. He then returns to the burial ground and sets fire to the coffin. He spends the night by the side of the burning body  tortured by his feelings and coming to the full realization of death.Looking around the burning body  we see the ox and the young boy. Both seem transfixed by the blaze. Even the blind passions and foolishness of youth are subdued in death.In the morning  after the funeral pyre has burned down  we see the young monk kneeling and sifting his fingers through the ashes. In this scene  the young monk is fully encountering the true realization of death. He seems to be looking for something in the ashes  and finds the last few remaining bones of his former master. Presumably  these few small bones are the master of the old man's being. They are what is left after everything else is burned away. They are death. The young monk collects these bones and grinds them to powder with a stone. He then walks through the forest  scattering the powdered bones over water  earth  trees  and plants.When the young monk scatters the old man's powdered bones  he returns the old man to his original place  as the old man had said must happen. The old man's original place is everywhere  just as his original face is everything. With this realization  the young monk finally solves the koans and attains the unshakeable peace the old man had spoken about. He then returns to the monastery. Seeking out Heijin  he entrusts the boy with the Master's few remaining possessions. He then takes his leave.In the final sequence  we see the boy coming of age. In a play scene  the young boy re-enacts the previous night's event by burning the old man's few personal belongings. The boy has done in miniature what the young monk had done the night before. In this act  the boy remembers the old man's teachings and comes to understand the nature of impermanence. He wakes up the next day and goes to the stream to collect water. As usual the dead bird's companion chirps to distract him (the chirping bird represents the sound of death)  but this time the boy does not even notice it. Understanding impermanence  his education is complete. He enters the Master's room and closes it after him. An old Master has died and a new Master makes his beginning. The bird flies away  liberated. The wandering ox (which had always been shown before in shadow) returns with a man (possibly Kibong)  walking beside him in sunlight. It too has found peace. Rather than having to face the choice between confinement or escape  the blind passions now walk alongside the human. Both the human and the passions find their true place."
to_be_classified,The film starts with the loading of a ship called the Merry Maiden. Oliver is first mate on the ship and described as a bully  the nastiest crew member  after the captain of course. He features a beard and a mustache  rather than his usual solitary mustache. Stan plays Willie Brisling a guy who is engaged to Nelly and they are in love. The captain leaves his ship  he sees Nelly and decides he wants her. Stan has a tattoo of a ship on his chest and shows it to the captain. The captain pours a jug of water down Stan's sweater and abducts Nelly. The captain takes Nelly to his ship and Stan sneaks on board to rescue her. Oliver starts to look for Stan. Stan decides to save Nelly his last hope is to get rid of the crew  one by one. Stan disguises himself as a loose woman. The crew begin to fall for his charms. Stan calls one of the crewmen over  he hits the crewman with a cosh and knocks him out. Then he throws the cosh at Oliver  who thinks the crewman threw the cosh. Oliver throws the crewman overboard  this is repeated until all of the crew are in the sea.Nelly is being harassed by the captain. The captain's wife appears at the ship. The Captain takes a fancy to Stan. The wife appears as Stan is sat in the captain's lap. The captain's wife takes a gun and goes to shoot her husband. Stan stops her and takes off his wig. Stan says this was a test to see if you really love your husband. The captain and wife begin to make up. But then the captain indicates he's going to deal with Stan later. Stan is peeved  he opens the door and Nelly appears. Stan indicates the captain has been up to no good with Nelly and that four other loose women have already gone. The captain's wife is furious  Stan gives her the gun back. Stan and Nelly leave. There is a gunshot in the room. The wife  still angry  sees Stan and Nelly through a porthole and shoots them. Stan and Nelly's clothes fall off revealing their underwear.
to_be_classified,There's a war going on  but that won't stop the inexperienced but eager wannabe film crew The Fuck Bombers from following their dreams of making the ultimate action epic. Ten years ago  yakuza mid-boss Ikegami led an assault against rival don Muto. Now  on the eve of his revenge  all Muto wants to do is complete his masterpiece  a feature film with his daughter in the starring role  before his wife is released from prison. And The Fuck Bombers are standing by with the chance of a lifetime: to film a real  live yakuza battle to the death on 35mm.
to_be_classified,"Lymon was 13 years old when the teenage group Frankie Lymon & the Teenagers erupted from radios and jukeboxes with their 1956 hit Why Do Fools Fall in Love? and appeared in the movie Rock  Rock  Rock (1956).After Mr. Rock and Roll (1957)  Lymon started a solo singing career  but it all fell apart. Lymon's career was over by the time he was 18 years old  and he died of a heroin overdose seven years later.Jumping from the 1950s to the 1960s  the film traces the rise and fall of Lymon (Larenz Tate) in a series of flashbacks as courtroom claims on Lymon's royalties are outlined by three women: Zola Taylor (Halle Berry) of the R&B group The Platters; Elizabeth Waters (Vivica A. Fox)  who loves her pet dog (which Lymon kills by mistake  when it bites his hand after threatening to throw it out a window during an argument between him and Elizabeth) and who became a prostitute to cover the costs of Lymon's recovery from addiction; and schoolteacher Emira Eagle (Lela Rochon). Ending credits shows the real Frankie Lymon singing his song Goody Goody.Little Richard also makes a courtroom appearance  while Miguel A. Nunez  Jr. portrays Little Richard in scenes set in the 1950s.The film ends with Emira winning Frankie's estate  although Elizabeth was named the legal surviving spouse of Frankie Lymon."
to_be_classified,"Dianne falls asleep not long after arriving with her BlackBerry close at hand and when her secretary calls while she is asleep  Terry tells the woman not to call them while they are on their vacation. When Patricia arrives  she goes up to wake Dianne while the men bond over the wine that Terry has poured for his wife. The sound of arguing signals the arrival of Angela and Marcus. When Mike arrives without Sheila  the other wives berate him and Trina for having left Shelia to drive alone. Sheila's husband shows clearly that he does not care for his wife at all. Her friends try to reach Sheila by phone but get her voice mail only.Sheila is persistent to get to the retreat because she wants to make her marriage work. Providence leads her to Sheriff Troy Jackson's office. Due to the weather  the roads have been closed for the night and she has no choice but to spend the night in the office. That same night  Mike tiptoes  not unseen by Angela  to Trina's bedroom. Sheila arrives at the retreat house the following morning with Troy in tow. She introduces Troy to the others and tells them she has invited him to breakfast. Troy fast becomes a threat to Sheila's husband Mike  not because of Sheila  but because of Trina  with whom he is having an affair. Breakfast is a noisy affair with the arguing couples and Angela insulting Trina  the only single woman on the retreat  whom she instantly disliked.Throughout the few days spent on retreat  there are spontaneous revelations. The infidelity of two of the husbands leads to a discussion by the men of the 80/20 rule. This rule states that most men get 80% of what they need from a marriage yet they tend to go after the 20% that someone outside can provide for them because it appears to be more to them when it really isn't.During a heated argument with Angela  Mike reveals several secrets the couples have been hiding from one another: Marcus had contracted an STD after he cheated on Angela with another woman  Dianne had her tubes tied after her daughter was born and didn't want a son and kept it a secret from Terry  and Gavin had criticized Patricia for not protecting their young son in a tragic car accident that killed him a year prior. Mike  whose secret was revealed that he cheated on Sheila with Trina  makes it clear he isn't attracted to his wife any longer. After all this  Angela reveals that she's the one who gave Marcus the STD after she slept with someone  then Marcus tries to choke Angela out of anger yelling how she's so evil. Mike then tells Sheila he wants a divorce  and she smashes a wine bottle over his head knocking him out.All the couples suddenly decide they can't stay in the house any longer after all the secrets. Sheila checks into a local hotel to recover from the shock of her divorce and the realization that Mike has drained her bank account. She is in a depressed state when Troy goes to visit her. He takes her up to a mountain where she cries and mourns the loss of her love and the only life she knew.The other couples head back home. Patricia and Gavin are barely speaking to each other because she was deemed stupid for not protecting their son in a tragic accident by Gavin; Patricia breaks down emotionally in his arms and eventually confesses that she was only trying to be perfect. They both agree to face the situation and soon reconcile. Angela and Marcus are still fighting  especially when Marcus' ex-girlfriend and baby mama  Keisha  shows up at Angela's salon  and disrespects her. Marcus finally stands up to both women  and manages to frighten Angela into realizing she is wrecking their life with her constant arguing by not showing up for a couple of days. Dianne and Terry fight again right before they leave the mountains because he had a paternity test done on their daughter  and later on Terry's birthday at their home; Terry moves out because Dianne forgot about his birthday and did not tell him about getting her tubes tied. Patricia meets up with Dianne and Angela  moping over their husbands  and gives them good counseling about the need to get back on track: making a list of both the good and bad things their husbands have done. The men drown all their sorrows in bottles.In the mountains  Sheila settles into a new life at her new job at the general store owned by Troy's father and  while she realizes her own self-worth  the two bond. Angela cooks dinner for Marcus after finishing with her list  but he suspects she is trying to poison him. Eventually  they make up and set new conditions. Dianne goes to see Terry and begs him to come back after crying over her list. He plays with her head a little to get back at her  but they eventually reconcile as well.Later  all the couples converge at a gala celebration for an award recently received by Patricia. Dianne  Patricia and Angela are shocked when Sheila arrives and introduces Troy as her husband and has successfully lost weight thanks to his help. Her very jealous ex-husband  Mike  although still with Trina  tries to weasel his way back into her good graces  but she tells him to go enjoy Trina as his 20  referring to the 80/20 rule. Patricia includes a confession of her love for Gavin  as well as a message of loving  respecting and trusting God in her acceptance speech."
to_be_classified,"The four couples prepare for their next marriage retreat in the Bahamas. Sheila and her new husband  Troy  are the first to arrive  followed (in order) by Patricia and Gavin  Terry and Dianne  and Angela and Marcus. The men and the women separate to talk about the good and bad about their marriages. In a surprising twist  Sheila's ex-husband  Mike  arrives  and Angela immediately starts a fight until he leaves the women alone to go see the guys.That night  he talks about his and Sheila's relationship  which angers Troy. Dianne accidentally calls Terry Phil in the course of conversation. Angela is insistent about getting the password to Marcus' cell phone because she distrusts him  but Marcus distracts her using sex. Dianne and Terry hear arguing later and think it's Angela and Marcus  but it turns out to be Patricia and Gavin. When Dianne goes to investigate  she finds Patricia but cannot get her to tell her what's wrong. The next morning  Sheila makes it clear that  though Mike says he misses her  she is completely over him. At the beach  the women meet an elderly couple who have accidentally thrown a friend's ashes on Angela. Sheila invites them to dinner and they accept. At the Why Did I Get Married? ceremony  Patricia announces to the group that she and Gavin are getting a divorce  causing a distraught and angered Gavin to walk away from her  because he did not know she was going to announce it to them.Back in Atlanta  Gavin and his lawyer meet Patricia with her lawyer  Dianne. Patricia and Gavin have decided to split everything down the middle in the settlement  but Gavin reveals that Patricia has not offered up the account containing her $850 000 book revenue. Patricia refuses to give Gavin any of her book money  but as she leaves  Gavin advises Dianne to tell Patricia to prepare for a fight  as he intends to get half of that account as well. Meanwhile  Angela's neighbor tells her she's been hearing sexual noises from the house when Angela is not home. Angela believes Marcus is cheating and confronts him live on his television show  who then gives her his cell phone and password. Gavin comes home very drunk and confronts Patricia. He takes their son's baby photos and taunts her about her perceived lack of emotions  even about their divorce and their son's death  and then assaults her  douses her in vodka  then burns the photos.Elsewhere  at Sheila's request  Mike agrees to help find Troy a job. Angela lectures Dianne and Sheila about how all men cheat. Patricia changes the locks and catches Gavin  Terry  and Marcus moving Gavin's things out  then learns Gavin has taken all their money  including her book money; enraged  Patricia trashes the house with his golf clubs. Angela comes home early to catch Marcus cheating and finds a couple in her bed  but after shooting up the room  she notices it was just the gardener and the maid having sex. Terry finally confronts Dianne about her infidelity; she reveals that she has been having an emotional affair and begs for forgiveness. Marcus and Angela fight  then reconcile  but only to fight again after Angela discovers Marcus has another phone. Troy arrives at Mike's apartment after finding out Mike got him his police job. After finding Sheila there  he angrily attacks Mike. Sheila tearfully confesses that she has been taking Mike to chemotherapy; she tries to apologize for being dishonest  but he leaves her.The women go to Patricia's house to comfort her; they soon realize that they are ruining their marriages and lives with their constant selfishness  lies  dishonesty and inconsideration. The next day  Troy  himself  apologizes to Mike for the incident  who forgives him and invites Troy to have a drink with him and the guys  beginning a new friendship. Mike tells the men to fix their marriages because life is too short. The following day  Gavin finds himself humiliated at his job  harassed  and told off by an angry Patricia; to make matters worst  he is then struck and gravely injured by an oncoming truck. While the others wait to hear the status of his condition  a tearful and regretful Patricia instructs the wives to fix their marriages (such as Mike suggested to the husbands)  and everyone makes up. Gavin's doctor shows up and informs them that he has died. The couples decided to have a memorial service for Gavin in the Bahamas.One year later  as Patricia exits a university building she is approached by a colleague. She tells Patricia that she knows someone who wants to meet her  a philanthropist  but Patricia refuses. The professor goes on to tell her that she can at least say hi because the university needs funds. The man (Dwayne Johnson) tells her that her books have helped in his grieving process (divorce) and invites her to have coffee. The movie ends with Patricia smiling at him."
to_be_classified,"Frumpy wife Beth devotes herself to bettering her husband's mind and expanding his appreciation for the finer things in life  such as classical music. When he goes shopping at a lingerie store to buy some sexier clothes for her  he meets Sally  the shop girl. Rejected by his wife for a night out on the town  he takes Sally  who douses him with her perfume. When Beth smells another woman's perfume  she kicks him out and files for divorce.Beth's Aunt Kate takes her shopping to get her mind off of her broken heart. While in the dress shop  Beth overhears women gossiping about how her dull appearance led to her losing her husband. She determines to play their game and gets a new indecent wardrobe. Meanwhile the manipulative Sally convinces the dejected Robert to marry her. He finds that his second wife annoys him as much as his previous one.Later the couple and their dog end up at the same luxury hotel where divorcee Beth is strutting her stuff. She tries to seduce Robert  but he resists. Each of them quickly leaves the situation  but they meet again on a train. As they're walking away from the station  Robert slips on a banana peel. When the police arrive on the scene  Beth identifies Robert as her husband and takes him home. Doctors say he is to be kept quiet for 24 hours.The two women argue over whether Sally will move Robert against doctor's orders. Beth locks the three of them into the bedroom  which leads to a physical struggle over the key during which Sally breaks a mirror  inviting seven years bad luck. Beth threatens to burn Sally's face with acid  which leads to a stalemate. The three stay in the room until Robert's crisis is over. A doctor pronounces him healthy  but Robert refuses to go home with Sally. Sally throws the vial of acid on Beth's face only to discover that Beth was bluffing; the vial contained only eye wash.Sally leaves but not before taking the cash from Robert's pants pockets and declaring that the best thing about marriage is alimony.The final scenes show the remarried Robert and Beth in their home. Beth dresses up in more revealing clothes and replaces the classical recording on her Victrola with a record of the foxtrot. Sally has taken up with a violin player. The intertitle that ends the film reassures ladies that their husbands would prefer them as sweethearts  and reminds them to make sure they remember  from time to time  to forget being a wife."
to_be_classified,Sculptor Ken Harrison is paralyzed from the neck down after a car accident  and is no longer able to create art  make love or have any semblance of a normal existence. Confined to a hospital  Harrison hires lawyer Carter Hill who  reluctantly at first  represents him to petition legally for the right to end his life.Dr. Emerson  the hospital administrator  is staunchly opposed to euthanasia  and is determined to keep his patient alive even against his wishes. Dr. Scott  Harrison's sympathetic physician  develops personal feelings for him. She wants to keep him alive  even though Harrison's girlfriend  Pat  has accepted his decision.A young orderly and a young nurse  John and Mary Jo (respectively)  do what they can to keep Harrison's spirits up  even wheeling him to a hospital basement where they treat him to reggae music and marijuana. In the end  though  it will be up to Judge Wyler whether Harrison has a moral  ethical and legal right to choose to die.Whose Life Is It Anyway received an 83% fresh rating on Rotten Tomatoes  based on six reviews and an average rating of 5.9/10[1].
to_be_classified,Peabody Jr. (Neil Hamilton) and his friends prepare to frolic into the night before he must begin work the following day at his father's department store. Before departing  Peabody Sr. (Edward Martindale) lectures his son about the women of the day and that all the cuties at the store are off limits.In the meantime  Pert Kelly (Colleen Moore)  after winning a dance contest is being wooed by gentlemen of questionable character. All parties end up having a wild time at The Boiler where Pert catches the eye of Peabody Jr. who gives her a ride home and schedules a date for the following night. Pert is tardy to work as she was up until 3 and must report to the personnel office where she is surprised to find Peabody Jr. working. Peabody Sr. is there  figures out what's going on  and terminates Pert's employment.Peabody Jr. must wait several hours past the scheduled date before he can talk to Pert and explain he did not do the firing. They schedule another date. Lavish gifts arrive for Pert to wear to the next date. She gets lectured by Pa Kelly (John St. Polis) about the lack of virtues of the modern man. Similarly Peabody Jr. is again lectured about the modern woman by Peabody Sr.On the next date  Peabody Jr. has devised a test of Pert's virtue. When he tries to push her past her personal limits  she protests  in the process passing his test with ease. They are married that night  and they arrive back home to prove her virtue to Peabody Sr. who now cannot refute it.
to_be_classified,When hip-hop star Christopher C-Note Hawkins (Big Boi) is denied membership into an exclusive Carolina Pines Country Club  he comes up with a cunning plan that will oblige the country club to allow his acceptance. C-Note purchases property that contains land from the 17th hole and bribes the country club for a membership in exchange for his land. The rest of the movies plot revolves around the club members and their efforts to get C-Note kicked out  while he disrupts the clubs atmosphere.
to_be_classified,Doctor Dr and Ed Lover are two bumbling barbers at a Harlem barbershop. Knowing full well that cutting hair is not their calling  their boss  friend  and mentor Nick (Jim Moody) tells the two maybe they should try out for the police academy. They refuse at first  but Nick threatens them with unemployment. Crazily enough  it works out for the two  and they are accepted on the New York City police force. Things seem to be going well for them  when tragedy suddenly strikes  and they lose Nick. Now enforcers of the law  the tag team decides to investigate the incident  which they believe to be a murder.Ed and Dre find out through the streets that a crooked land developer named Demetrius (Richard Bright) might have had something to do with their friend's death  and proceed to attempt to dig up as much dirt on him as possible. This proves to be difficult  however  when they've got a nutty Sergeant (Denis Leary)  a moody detective (Rozwill Young)  and a bunch of unwilling street hoods (Guru  Ice-T) to go through to get the information they need. Though there aren't any certain clues to be found  strange happenings are certainly going on  as the cops found out that Demetrius' company seems to be looking for oil rather than looking for property.With their superiors not believing Ed And Dre's story and getting themselves in trouble they end up being suspended. However  they get a lead to a warehouse where they find a lot of guns. They have enough evidence to arrest Demetrius at the fashion show  but Demetrius didn't kill Nick. It was revealed that Nick's friend  Lionel  was working for Demetrius and murdered him.Ed and Dre are offered their jobs back  but decided to quit stating it's too violent for them. When they return to their old barbershop they discovered oil coming from the floor. Soon after  they're back in business re-opening the place giving customers bad haircuts.
